text,label,scam_category,language,source_dataset,cleaned_text
"Speaker1: Hello, this is the customer service of China Post, your parcel has been returned because the address is not detailed.
Speaker2: Really? Then what do we do?
Speaker1: To facilitate you, we can help you re-ship, but you need to provide some information to confirm your identity.
Speaker2: Okay, what information do you need from me?
Speaker1: We need your full name, phone number, and ID number to ensure the accuracy of the information.
Speaker2: That's it, I'm a bit worried about the safety of my personal information.
Speaker1: Don't worry, we are a legitimate company, and we won't leak your information. You can also click on the links we provide, and fill out the form directly on the website.
Speaker2: How do I know this link is safe?
Speaker1: Our website for China Post is very safe, you can relax now. I will send you the link to your phone, just click on it after you receive it.
Speaker2: Okay, let me try.",1,customer_service_impersonation,english,indica_indif,hello this is the customer service of china post your parcel has been returned because the address is not detailed really then what do we do to facilitate you we can help you re ship but you need to provide some information to confirm your identity okay what information do you need from me we need your full name phone number and id number to ensure the accuracy of the information that s it i m a bit worried about the safety of my personal information don t worry we are a legitimate company and we won t leak your information you can also click on the links we provide and fill out the form directly on the website how do i know this link is safe our website for china post is very safe you can relax now i will send you the link to your phone just click on it after you receive it okay let me try
"Speaker1: Hey, how are you? I'm little Li. Your package was lost, do you need me to handle compensation? Have you received any similar notifications recently?
Speaker2: I haven't received any notifications on this side.
Speaker1: Yes, we are the express company's customer service center, I have already recorded your information, to quickly process it, you need to download our official app, convenient for us to operate.
Speaker2: Do you want to download the app? Is it safe?
Speaker1: Very safe, this is our official channel, just search for ""小李快递"" and download and install it, then use your phone number to register, we can handle compensation on this end.
Speaker2: Okay, let me try.
Speaker1: Okay, after installation, open the app, click on the ""Quick Compensation"" on the homepage, enter your order number, we will process it quickly on this end.
Speaker2: Okay, thank you.
Speaker1: No problem, feel free to contact me anytime if you have any questions. My phone number is 13500000000. I hope our service meets your expectations.
Speaker2: Okay, I will contact you.",1,customer_service_impersonation,english,indica_indif,hey how are you i m little li your package was lost do you need me to handle compensation have you received any similar notifications recently i haven t received any notifications on this side yes we are the express company s customer service center i have already recorded your information to quickly process it you need to download our official app convenient for us to operate do you want to download the app is it safe very safe this is our official channel just search for 小李快递 and download and install it then use your phone number to register we can handle compensation on this end okay let me try okay after installation open the app click on the quick compensation on the homepage enter your order number we will process it quickly on this end okay thank you no problem feel free to contact me anytime if you have any questions my phone number is 13500000000 i hope our service meets your expectations okay i will contact you
"Speaker1: Hello, this is Li Xiao, I am the customer manager of Agricultural and Commercial Bank.
Speaker2: Hello, little Li, what do you have?
Speaker1: You are Zhang Laoban, we have a special good loan project, no collateral, quick loan, very suitable for your enterprise.
Speaker2: Is it really? It sounds good.
Speaker1: Okay, but you need to download our app, register and fill out some basic information, and then our staff will contact you.
Speaker2: Is the app safe to download?
Speaker1: Absolutely safe, our app is officially certified, you can relax now.
Speaker2: Okay, let me try.
Speaker1: Great, after downloading, give me a call back, I'll guide you.
Speaker2: Okay, thank you.",1,customer_service_impersonation,english,indica_indif,hello this is li xiao i am the customer manager of agricultural and commercial bank hello little li what do you have you are zhang laoban we have a special good loan project no collateral quick loan very suitable for your enterprise is it really it sounds good okay but you need to download our app register and fill out some basic information and then our staff will contact you is the app safe to download absolutely safe our app is officially certified you can relax now okay let me try great after downloading give me a call back i ll guide you okay thank you
"Speaker1: Hello, are you Li teacher?
Speaker2: Who are you?
Speaker1: Hello, I am a loan officer at Hua Xia Bank, I see that you have recently searched for loan information on our website, do you have any financial needs that I can help with?
Speaker2: Oh, really? I do need some cash flow.
Speaker1: Great, we have a special loan product that's perfect for you, no collateral, low interest rate, fast approval, you can download our official app, fill out some basic info, and we'll have a specialist serve you.
Speaker2: Do you want to download the app?
Speaker1: Yes, after downloading the app, you can easily understand the loan details, and if you have any questions, you can directly contact us in the app, which is very convenient.
Speaker2: Okay, how do I download it?
Speaker1: It's very simple. You can click on the link I send to you to download our official app. After downloading, please use this phone number to register, so we can provide you with service more quickly.
Speaker2: Okay, let me try.",1,customer_service_impersonation,english,indica_indif,hello are you li teacher who are you hello i am a loan officer at hua xia bank i see that you have recently searched for loan information on our website do you have any financial needs that i can help with oh really i do need some cash flow great we have a special loan product that s perfect for you no collateral low interest rate fast approval you can download our official app fill out some basic info and we ll have a specialist serve you do you want to download the app yes after downloading the app you can easily understand the loan details and if you have any questions you can directly contact us in the app which is very convenient okay how do i download it it s very simple you can click on the link i send to you to download our official app after downloading please use this phone number to register so we can provide you with service more quickly okay let me try
"Speaker1: Hey, how are you? I'm little king of construction bank credit card center. We have a special good no collateral loan service, interest rate is very cheap, you interested to know more?
Speaker2: Hey, I recently need cash flow, can you tell me more?
Speaker1: Of course, our current discount activity is very big, just need you provide some basic personal information, can quickly apply, and the approval speed is very fast.
Speaker2: What do I need to do?
Speaker1: Just click on the link I sent you and fill out the relevant information to apply.
Speaker2: Okay, let me try.
Speaker1: Okay, just a moment, I'll give you the link right away.
Speaker2: Okay, I'm waiting.
Speaker1: The link has been sent to your phone. Just click it to enter the application page directly. If you have any questions, feel free to contact me anytime.
Speaker2: Okay, thank you, I'll go take a look right away.",1,customer_service_impersonation,english,indica_indif,hey how are you i m little king of construction bank credit card center we have a special good no collateral loan service interest rate is very cheap you interested to know more hey i recently need cash flow can you tell me more of course our current discount activity is very big just need you provide some basic personal information can quickly apply and the approval speed is very fast what do i need to do just click on the link i sent you and fill out the relevant information to apply okay let me try okay just a moment i ll give you the link right away okay i m waiting the link has been sent to your phone just click it to enter the application page directly if you have any questions feel free to contact me anytime okay thank you i ll go take a look right away
"Speaker1: Hello, you are the customer service representative of JD Finance, Li Huai. Are you Zhang Ming?
Speaker2: Hey, what's up?
Speaker1: We noticed some suspicious activity in your recent purchase history on our platform. We need you to cooperate with us to verify the order.
Speaker2: Really? I didn't notice, what's the specific issue?
Speaker1: Your order may have been mistakenly marked for refund, please provide your bank card info to quickly process.
Speaker2: So, how can I provide then?
Speaker1: You can click this link and fill out the relevant information, we will process it quickly.
Speaker2: Okay, I'll handle it now.
Speaker1: Thank you very much for your cooperation. If you have any questions, please feel free to contact our customer service at any time.
Speaker2: Okay, thank you.",1,customer_service_impersonation,english,indica_indif,hello you are the customer service representative of jd finance li huai are you zhang ming hey what s up we noticed some suspicious activity in your recent purchase history on our platform we need you to cooperate with us to verify the order really i didn t notice what s the specific issue your order may have been mistakenly marked for refund please provide your bank card info to quickly process so how can i provide then you can click this link and fill out the relevant information we will process it quickly okay i ll handle it now thank you very much for your cooperation if you have any questions please feel free to contact our customer service at any time okay thank you
"Speaker1: Hello, nice to meet you, I am an agricultural bank manager, Li manager.
Speaker2: Hello, what do you have?
Speaker1: Is that right, we noticed you recently have a need for purchasing social security, our bank now has a special promotion for a low-interest credit loan project, no collateral required, are you interested in learning more?
Speaker2: Is it really? How to apply?
Speaker1: It's very simple. Just download our bank's official app and fill out some basic information to apply.
Speaker2: How about safety?
Speaker1: Don't worry, our bank's app is officially certified and very safe. Just follow the instructions and you'll be successful in no time.
Speaker2: Okay, let me try.
Speaker1: Great! If you have any questions, feel free to contact me anytime. My phone number is 18812345678. Best wishes for your application!
Speaker2: Thank you, goodbye.",1,customer_service_impersonation,english,indica_indif,hello nice to meet you i am an agricultural bank manager li manager hello what do you have is that right we noticed you recently have a need for purchasing social security our bank now has a special promotion for a low interest credit loan project no collateral required are you interested in learning more is it really how to apply it s very simple just download our bank s official app and fill out some basic information to apply how about safety don t worry our bank s app is officially certified and very safe just follow the instructions and you ll be successful in no time okay let me try great if you have any questions feel free to contact me anytime my phone number is 18812345678 best wishes for your application thank you goodbye
"Speaker1: Hello, how are you?
Speaker2: Hello
Speaker1: Hello, I am a customer service representative from the Happy Shopping website, my name is Lee Huai. We noticed that you recently purchased a product on our website, but our logistics system shows that your package may have been lost during transportation.
Speaker2: Oh, really? Then what do we do?
Speaker1: Don't worry, we have already prepared a plan to handle this situation. To ensure your rights, we need you to cooperate with us to complete a simple compensation process.
Speaker2: Okay, what do I need to do?
Speaker1: First, you need to click on the link we send, enter our claims page, and then fill out the relevant information according to the page instructions.
Speaker2: Okay, I understand. Is this link safe?
Speaker1: Completely safe, this is our official compensation page. To facilitate your operation, I can directly send you a link to your phone or add you to WeChat, which is more convenient on WeChat.
Speaker2: Let's add WeChat, it's more convenient on WeChat.
Speaker1: Okay, please add my WeChat, my WeChat number is: lihua123456. Add me after, I will send you a link, guide you to complete the compensation.",1,customer_service_impersonation,english,indica_indif,hello how are you hello hello i am a customer service representative from the happy shopping website my name is lee huai we noticed that you recently purchased a product on our website but our logistics system shows that your package may have been lost during transportation oh really then what do we do don t worry we have already prepared a plan to handle this situation to ensure your rights we need you to cooperate with us to complete a simple compensation process okay what do i need to do first you need to click on the link we send enter our claims page and then fill out the relevant information according to the page instructions okay i understand is this link safe completely safe this is our official compensation page to facilitate your operation i can directly send you a link to your phone or add you to wechat which is more convenient on wechat let s add wechat it s more convenient on wechat okay please add my wechat my wechat number is lihua123456 add me after i will send you a link guide you to complete the compensation
"Speaker1: Hello, I am the manager of the Agricultural and Commercial Bank, we recently introduced a savings account with an annual interest rate of 2.8%, high credit limit, fast approval, are you interested in learning more?
Speaker2: Hmm, this sounds good, can you tell me more details?
Speaker1: Of course, this emergency fund is mainly for solving temporary cash flow problems, no collateral is required, and the approval process is very simple. You can first click on the link we send to you, which has detailed application procedures and product introductions.
Speaker2: Okay, I'll take a look. Is this link safe?
Speaker1: 100% safe, you can click on our bank's official website without any worries. If you have any questions, feel free to contact me anytime.
Speaker2: I'll take a look first, and then contact you if there are any issues.
Speaker1: Okay, you can contact me anytime. Moreover, if you have other friends who need money circulation, you can recommend them to apply, and we will send some small gifts.
Speaker2: Okay, thank you. I will take a look.",1,customer_service_impersonation,english,indica_indif,hello i am the manager of the agricultural and commercial bank we recently introduced a savings account with an annual interest rate of 2 8 high credit limit fast approval are you interested in learning more hmm this sounds good can you tell me more details of course this emergency fund is mainly for solving temporary cash flow problems no collateral is required and the approval process is very simple you can first click on the link we send to you which has detailed application procedures and product introductions okay i ll take a look is this link safe 100 safe you can click on our bank s official website without any worries if you have any questions feel free to contact me anytime i ll take a look first and then contact you if there are any issues okay you can contact me anytime moreover if you have other friends who need money circulation you can recommend them to apply and we will send some small gifts okay thank you i will take a look
"Speaker1: Hello, how are you? I am a customer manager at Guangdian Yinhang Bank. Do you have any recent requirements for capital rotation?
Speaker2: Cash flow? I don't have this need.
Speaker1: That's right, our bank recently introduced a low-interest loan product, no collateral, quick approval, very suitable for small business owners.
Speaker2: Really? It sounds good, but I don't understand these well.
Speaker1: No problem, I can help you apply, just download our app, fill out some basic info, and it will be quickly approved.
Speaker2: Do you want to download the app? Is it really that good?
Speaker1: You can trust our app, it's officially certified and very safe. Just search for ""Guangdian Bank"" in the app store and download our official app.
Speaker2: Okay, let me try.
Speaker1: Great, please download it. If you have any questions, feel free to contact me anytime. Here's my contact info, you can save it.
Speaker2: Okay, thank you.",1,customer_service_impersonation,english,indica_indif,hello how are you i am a customer manager at guangdian yinhang bank do you have any recent requirements for capital rotation cash flow i don t have this need that s right our bank recently introduced a low interest loan product no collateral quick approval very suitable for small business owners really it sounds good but i don t understand these well no problem i can help you apply just download our app fill out some basic info and it will be quickly approved do you want to download the app is it really that good you can trust our app it s officially certified and very safe just search for guangdian bank in the app store and download our official app okay let me try great please download it if you have any questions feel free to contact me anytime here s my contact info you can save it okay thank you
"Speaker1: Hello!
Speaker1: Hello, this is the Agricultural Bank of China, Tianhe Branch, I am the customer manager Li Huai.
Speaker2: Hello
Speaker1: Have you noticed that you are one of our bank's high-quality customers? We have a special promotion now, which can provide you with a no-collateral loan at a very low interest rate. Would you like to know more about it?
Speaker2: Hey, I recently need cash flow, can you give me a specific explanation?
Speaker1: Of course, in order to ensure that your information is more accurate, I need you to provide some personal information, including your identity card number and bank account, so that we can prepare a detailed loan plan for you.
Speaker2: Okay, how can I give you this information?
Speaker1: You can click this link and fill out the relevant information, and we will process it as soon as possible.
Speaker2: Okay, I'll go fill it out.",1,customer_service_impersonation,english,indica_indif,hello hello this is the agricultural bank of china tianhe branch i am the customer manager li huai hello have you noticed that you are one of our bank s high quality customers we have a special promotion now which can provide you with a no collateral loan at a very low interest rate would you like to know more about it hey i recently need cash flow can you give me a specific explanation of course in order to ensure that your information is more accurate i need you to provide some personal information including your identity card number and bank account so that we can prepare a detailed loan plan for you okay how can i give you this information you can click this link and fill out the relevant information and we will process it as soon as possible okay i ll go fill it out
"Speaker1: Hey, are you Li boss?
Speaker2: Who is it?
Speaker1: I am the client manager of the construction bank of China, my name is Zhang. We noticed that your company's business has developed rapidly recently, and we want to know if you have any requirements for capital rotation?
Speaker2: Oh, I don't have a plan yet.
Speaker1: That's great! But if you have any needs in the future, feel free to contact us anytime. To make it easier for you to consult us in the future, can you add a WeChat?
Speaker2: Add WeChat, if there's a need, I'll directly call your bank.
Speaker1: Sure, sure. Do you have time to scan the QR code and download our bank's app? It has many convenient services, such as online loan application and account management.
Speaker2: I don't use the app anymore, I can manage my bank account with my phone.
Speaker1: That's fine, but do you know that our bank has a special activity recently? By applying for a loan through a specific link, you can enjoy a lower interest rate discount.
Speaker2: Okay, I'll think about it. How do I give you the link?
Speaker1: Thank you very much for your cooperation. I will send you the link via text message, and you can apply directly after receiving it.",1,customer_service_impersonation,english,indica_indif,hey are you li boss who is it i am the client manager of the construction bank of china my name is zhang we noticed that your company s business has developed rapidly recently and we want to know if you have any requirements for capital rotation oh i don t have a plan yet that s great but if you have any needs in the future feel free to contact us anytime to make it easier for you to consult us in the future can you add a wechat add wechat if there s a need i ll directly call your bank sure sure do you have time to scan the qr code and download our bank s app it has many convenient services such as online loan application and account management i don t use the app anymore i can manage my bank account with my phone that s fine but do you know that our bank has a special activity recently by applying for a loan through a specific link you can enjoy a lower interest rate discount okay i ll think about it how do i give you the link thank you very much for your cooperation i will send you the link via text message and you can apply directly after receiving it
"Speaker1: Hello, nice to meet you, I'm small Li, from Guangan Yinhang de Xinshiti Jianguan, we recently launched a product without collateral loan, the limit is 50,000, the interest rate is very low, do you have any recent funding needs?
Speaker2: Thanks for your recommendation. I don't have much of a financial need right now, but it sounds good.
Speaker1: Great, if your mind changes, feel free to contact us anytime. By the way, for convenient communication in the future, can you add a WeChat?
Speaker2: Sure, add me on WeChat too, let's add this number.
Speaker1: Okay, I'll add you later. By the way, we also have a promotion, if you download our app, register and complete verification, you'll have a chance to win a prize, there's a chance to win a beautiful gift.
Speaker2: I'll download and take a look.
Speaker1: Great, please download and register after, feel free to contact me if any issues arise.
Speaker2: Okay, thank you for your recommendation, I'll give it a try.
Speaker1: No problem, I hope you like our service. If you have any other needs, please find me anytime. Best wishes for all your success!
Speaker2: Okay, thank you, goodbye.",1,customer_service_impersonation,english,indica_indif,hello nice to meet you i m small li from guangan yinhang de xinshiti jianguan we recently launched a product without collateral loan the limit is 50 000 the interest rate is very low do you have any recent funding needs thanks for your recommendation i don t have much of a financial need right now but it sounds good great if your mind changes feel free to contact us anytime by the way for convenient communication in the future can you add a wechat sure add me on wechat too let s add this number okay i ll add you later by the way we also have a promotion if you download our app register and complete verification you ll have a chance to win a prize there s a chance to win a beautiful gift i ll download and take a look great please download and register after feel free to contact me if any issues arise okay thank you for your recommendation i ll give it a try no problem i hope you like our service if you have any other needs please find me anytime best wishes for all your success okay thank you goodbye
"Speaker1: Hello, this is China Construction Bank, I am Lee Manager.
Speaker2: Hello, what do you have?
Speaker1: We noticed you're looking for some investment projects recently. We have a great financial product with an annual return of 15%, and the risk is very low.
Speaker2: Is it really? It sounds good.
Speaker1: Yes, this product is our star product, many customers have already obtained good profits.
Speaker2: How can I participate?
Speaker1: It's very simple. Just click this link to download our app, complete registration and you can buy it.
Speaker2: Okay, let me try.
Speaker1: Okay, if you encounter any issues during the operation, feel free to contact me anytime.
Speaker2: Thank you, I will download it quickly.",1,customer_service_impersonation,english,indica_indif,hello this is china construction bank i am lee manager hello what do you have we noticed you re looking for some investment projects recently we have a great financial product with an annual return of 15 and the risk is very low is it really it sounds good yes this product is our star product many customers have already obtained good profits how can i participate it s very simple just click this link to download our app complete registration and you can buy it okay let me try okay if you encounter any issues during the operation feel free to contact me anytime thank you i will download it quickly
"Speaker1: Hello, are you Li teacher?
Speaker2: Hey, yes, you are?
Speaker1: I am the manager of the credit department at Guangfa Bank, recently we launched a very good loan product, the interest rate is very low, the approval is very fast, do you have any interest in learning more about it?
Speaker2: Loan, I'm okay now, but can you tell me what conditions do I need for this loan?
Speaker1: Please provide your ID and income proof, and we can pre-approve your application with additional discounts available now.
Speaker2: The sound is good, but I haven't had time to go to the bank lately, what should I do?
Speaker1: No problem, you can click this link and fill out the relevant information, and we will have a specialist provide you with one-on-one service.
Speaker2: Link, I'm afraid it's not safe, do you guys have an official bank app?
Speaker1: Of course, you can download the official app of Guangfa Bank, then find the loan section on the homepage, input the recommendation code 123456, and enjoy exclusive discounts.
Speaker2: Okay, let me try it out, thank you for your recommendation.",1,customer_service_impersonation,english,indica_indif,hello are you li teacher hey yes you are i am the manager of the credit department at guangfa bank recently we launched a very good loan product the interest rate is very low the approval is very fast do you have any interest in learning more about it loan i m okay now but can you tell me what conditions do i need for this loan please provide your id and income proof and we can pre approve your application with additional discounts available now the sound is good but i haven t had time to go to the bank lately what should i do no problem you can click this link and fill out the relevant information and we will have a specialist provide you with one on one service link i m afraid it s not safe do you guys have an official bank app of course you can download the official app of guangfa bank then find the loan section on the homepage input the recommendation code 123456 and enjoy exclusive discounts okay let me try it out thank you for your recommendation
"Speaker1: Hello, nice to meet you, I am the customer manager of construction bank, my name is zhang, you can call me small zhang.
Speaker2: Hello, Small Zhang Manager.
Speaker1: Our bank recently launched a special promotion for a low-interest loan project. All you need is a stable job to apply.
Speaker2: Really? I really need some cash flow recently.
Speaker1: Yes, this project is very suitable for you. You just need to provide some basic personal information, and we can proceed with the initial review.
Speaker2: What materials do we need to prepare?
Speaker1: You just need to provide your ID, salary slip, and bank statement. For convenience, you can directly click on the link I send you and fill in the relevant information.
Speaker2: Okay, I'll click on the link.
Speaker1: Okay, click on the link and follow the instructions. If you have any questions, feel free to contact me.
Speaker2: Thank you, little Zhang manager.",1,customer_service_impersonation,english,indica_indif,hello nice to meet you i am the customer manager of construction bank my name is zhang you can call me small zhang hello small zhang manager our bank recently launched a special promotion for a low interest loan project all you need is a stable job to apply really i really need some cash flow recently yes this project is very suitable for you you just need to provide some basic personal information and we can proceed with the initial review what materials do we need to prepare you just need to provide your id salary slip and bank statement for convenience you can directly click on the link i send you and fill in the relevant information okay i ll click on the link okay click on the link and follow the instructions if you have any questions feel free to contact me thank you little zhang manager
"Speaker1: Hey, are you Zhang Laoban?
Speaker2: Hey, who are you?
Speaker1: I am the customer service manager at China Construction Bank. We have a special discount loan project here. Would you like to know more about it?
Speaker2: Loan? I don't need a loan now.
Speaker1: Oh, that's really too bad. But our project has a particularly low profit margin, and the approval is fast, and no deposit is required.
Speaker2: Okay, let me think about it.
Speaker1: Okay, can you add my WeChat? I'll send you detailed info. My WeChat is u1234567.
Speaker2: WeChat? Can we just call directly?
Speaker1: The phone call is not convenient, the information is quite a lot, you can decide after you finish it.
Speaker2: Okay, I'll add you on WeChat.",1,customer_service_impersonation,english,indica_indif,hey are you zhang laoban hey who are you i am the customer service manager at china construction bank we have a special discount loan project here would you like to know more about it loan i don t need a loan now oh that s really too bad but our project has a particularly low profit margin and the approval is fast and no deposit is required okay let me think about it okay can you add my wechat i ll send you detailed info my wechat is u1234567 wechat can we just call directly the phone call is not convenient the information is quite a lot you can decide after you finish it okay i ll add you on wechat
"Speaker1: Hello, this is somebao customer service, your order has some issues, please cooperate to handle them.
Speaker2: What problem?
Speaker1: Your order payment failed. Please re-pay. For convenience, you can click this link and follow the instructions.
Speaker2: How do I know this is true?
Speaker1: You can check the short message we sent you, which contains the order number and verification code. Inputting these details will verify it.
Speaker2: How do I operate it?
Speaker1: Click on this link first, then enter your order number and verification code, following the instructions to proceed.
Speaker2: Okay, let me try.
Speaker1: Okay, if you have any questions, feel free to contact us anytime. Remember to complete the operation within ten minutes, otherwise the order may be cancelled.
Speaker2: Okay, thank you.
Speaker1: You're welcome, hope you have a nice shopping trip, bye.",1,customer_service_impersonation,english,indica_indif,hello this is somebao customer service your order has some issues please cooperate to handle them what problem your order payment failed please re pay for convenience you can click this link and follow the instructions how do i know this is true you can check the short message we sent you which contains the order number and verification code inputting these details will verify it how do i operate it click on this link first then enter your order number and verification code following the instructions to proceed okay let me try okay if you have any questions feel free to contact us anytime remember to complete the operation within ten minutes otherwise the order may be cancelled okay thank you you re welcome hope you have a nice shopping trip bye
"Speaker1: Hello, how are you? I am a customer service representative from some certain technology company. Recently, our company launched a very popular financial product with much higher returns than bank savings. Are you interested in learning more about it?
Speaker2: Is the safety performance of this financial product guaranteed?
Speaker1: Of course, our company is certified by the country, this product is designed by our top-notch financial team, absolutely safe and reliable.
Speaker2: How can I participate?
Speaker1: It's very simple. Just click on the link we send you, download our official app, and register an account to start investing.
Speaker2: Can I download the app? How can I get this link?
Speaker1: Okay, I'll send the link to your phone via text message right away. Just click on it after you receive it to download.
Speaker2: What else do I need to do after receiving the text message?
Speaker1: After downloading and installing the app, open it and follow the instructions to complete the registration. Then transfer the funds to your investment account, and you can start enjoying high returns.
Speaker2: If I encounter any issues during the process, how can I contact you?
Speaker1: You can directly find the customer service entrance in the app and click on it to get professional customer service people to help you solve the problem, or you can also add our customer service WeChat and we will help you solve the problem first.
Speaker2: Okay, let me try.
Speaker1: Thank you for your trust, please feel free to contact us anytime if you have any questions, have a great investment! Goodbye.",1,customer_service_impersonation,english,indica_indif,hello how are you i am a customer service representative from some certain technology company recently our company launched a very popular financial product with much higher returns than bank savings are you interested in learning more about it is the safety performance of this financial product guaranteed of course our company is certified by the country this product is designed by our top notch financial team absolutely safe and reliable how can i participate it s very simple just click on the link we send you download our official app and register an account to start investing can i download the app how can i get this link okay i ll send the link to your phone via text message right away just click on it after you receive it to download what else do i need to do after receiving the text message after downloading and installing the app open it and follow the instructions to complete the registration then transfer the funds to your investment account and you can start enjoying high returns if i encounter any issues during the process how can i contact you you can directly find the customer service entrance in the app and click on it to get professional customer service people to help you solve the problem or you can also add our customer service wechat and we will help you solve the problem first okay let me try thank you for your trust please feel free to contact us anytime if you have any questions have a great investment goodbye
"Speaker1: Hi, hello, I'm bank customer service representative Lee, you have a loan to apply, interest rate is very favorable.
Speaker2: Hello, I recently didn't plan to take out a loan, how did you know my contact information?
Speaker1: We are obtained through public channels. If you are not convenient now, you can add me WeChat, anytime consult.
Speaker2: Add WeChat, this is not good, how do I know you are a real bank employee?
Speaker1: I understand your concerns, this is my work WeChat, after adding it I can send you my work certificate photo, you can verify.
Speaker2: Okay, let me try, what's your WeChat number?
Speaker1: My WeChat number is [insert number here]. Additionally, we have a loan application app that you can download to quickly apply, it's very convenient.
Speaker2: Sure, I'll download it and let you know if I have any questions. You can contact me anytime if you have any issues.
Speaker1: Of course, I'm always online. You can find me anytime you have any questions. I'll send you the download link via WeChat.
Speaker2: Okay, thank you, then I'll go download and take a look.",1,customer_service_impersonation,english,indica_indif,hi hello i m bank customer service representative lee you have a loan to apply interest rate is very favorable hello i recently didn t plan to take out a loan how did you know my contact information we are obtained through public channels if you are not convenient now you can add me wechat anytime consult add wechat this is not good how do i know you are a real bank employee i understand your concerns this is my work wechat after adding it i can send you my work certificate photo you can verify okay let me try what s your wechat number my wechat number is insert number here additionally we have a loan application app that you can download to quickly apply it s very convenient sure i ll download it and let you know if i have any questions you can contact me anytime if you have any issues of course i m always online you can find me anytime you have any questions i ll send you the download link via wechat okay thank you then i ll go download and take a look
"Speaker1: Hello, are you Mr. Zhang?
Speaker2: Hello, how are you? I am.
Speaker1: Hello, I am a customer manager of a commercial bank, our bank has recently launched a new credit loan product with a high loan amount and low interest rate. Would you like to know if you have any funding needs?
Speaker2: Oh, this is great, I really need some cash flow lately.
Speaker1: Great, your credit record is good, you can apply for a loan up to 50,000 yuan.
Speaker2: How much is the interest rate?
Speaker1: The annual interest rate is 0.03%, and the monthly interest is 0.025.
Speaker2: Hmm, this interest rate sounds good.
Speaker1: Yes, if you're interested, you can add my WeChat and I'll send you a loan application link. You can fill it out online.
Speaker2: Okay, let me add your WeChat.
Speaker1: Great, my WeChat number is 13800138000. Add me and I'll send you the link right away.
Speaker2: Okay, I added it.",1,customer_service_impersonation,english,indica_indif,hello are you mr zhang hello how are you i am hello i am a customer manager of a commercial bank our bank has recently launched a new credit loan product with a high loan amount and low interest rate would you like to know if you have any funding needs oh this is great i really need some cash flow lately great your credit record is good you can apply for a loan up to 50 000 yuan how much is the interest rate the annual interest rate is 0 03 and the monthly interest is 0 025 hmm this interest rate sounds good yes if you re interested you can add my wechat and i ll send you a loan application link you can fill it out online okay let me add your wechat great my wechat number is 13800138000 add me and i ll send you the link right away okay i added it
"Speaker1: Hello, how are you? I am the customer manager of Dongjing Bank, there is a great loan project that I would like to recommend to you, the interest rate is very low, are you interested in learning more?
Speaker2: Hello, I currently don't have any funding needs, so I don't need a loan at the moment.
Speaker1: Hmm, I understand. But our loan project has many other benefits besides low interest rates, such as quick approval and high credit limits. If you change your mind, feel free to add me on WeChat and consult anytime.
Speaker2: I won't use WeChat anymore, if there's a real need, I'll call your bank.
Speaker1: Okay, I'll send you a text message with our official app download link. You can check it out when you have some free time to learn more about our bank's products.
Speaker2: Sending a text message is okay, but I'm not very fond of downloading apps. Can your loan application be completed directly on the official website?
Speaker1: Of course, but for convenience and efficiency, I still recommend downloading our app, operation is simpler, approval is faster.
Speaker2: I'll take a look at the links in the text messages first, thank you for your recommendation.
Speaker1: Okay, you can contact me anytime if you have any questions. Wish you all the best.
Speaker2: Okay, thank you. Bye.",1,customer_service_impersonation,english,indica_indif,hello how are you i am the customer manager of dongjing bank there is a great loan project that i would like to recommend to you the interest rate is very low are you interested in learning more hello i currently don t have any funding needs so i don t need a loan at the moment hmm i understand but our loan project has many other benefits besides low interest rates such as quick approval and high credit limits if you change your mind feel free to add me on wechat and consult anytime i won t use wechat anymore if there s a real need i ll call your bank okay i ll send you a text message with our official app download link you can check it out when you have some free time to learn more about our bank s products sending a text message is okay but i m not very fond of downloading apps can your loan application be completed directly on the official website of course but for convenience and efficiency i still recommend downloading our app operation is simpler approval is faster i ll take a look at the links in the text messages first thank you for your recommendation okay you can contact me anytime if you have any questions wish you all the best okay thank you bye
"Speaker1: Hello, how are you? I am small Li, this side is XX bank's customer service specialist, do you have any recent capital circulation needs?
Speaker2: Hello, I've been a bit stressed lately, how are you?
Speaker1: Do you want to know more about our bank's current loan project? It has zero down payment and zero collateral, and as long as your credit is good, you can quickly get approved for a loan.
Speaker2: How do I apply?
Speaker1: It's very simple. Just download our bank's official app, fill out the relevant information as instructed, upload your ID, and once approved, you can immediately loan the money.
Speaker2: How do I know this app is your bank's?
Speaker1: You can search our bank's name in the mobile app store and download the official certified app, or I can send you the download link via text message, which is more convenient.
Speaker2: Okay, give me a link.
Speaker1: Okay, is your phone number 13800138000? I'll send it to you right away.
Speaker2: Yes, I received the text message. Thank you.",1,customer_service_impersonation,english,indica_indif,hello how are you i am small li this side is xx bank s customer service specialist do you have any recent capital circulation needs hello i ve been a bit stressed lately how are you do you want to know more about our bank s current loan project it has zero down payment and zero collateral and as long as your credit is good you can quickly get approved for a loan how do i apply it s very simple just download our bank s official app fill out the relevant information as instructed upload your id and once approved you can immediately loan the money how do i know this app is your bank s you can search our bank s name in the mobile app store and download the official certified app or i can send you the download link via text message which is more convenient okay give me a link okay is your phone number 13800138000 i ll send it to you right away yes i received the text message thank you
