text,label,scam_category,language,source_dataset,cleaned_text
National Cyber Cell se bol raha hoon. Aapke WhatsApp se ladies ko asleel messages bheje ja rahe hain. Aapko suspect maana ja raha hai.,1,police_blackmail,hinglish,indian_cyber_scam_10k,national cyber cell se bol raha hoon aapke whatsapp se ladies ko asleel messages bheje ja rahe hain aapko suspect maana ja raha hai
"Speaker1: Hello, this is Agricultural and Commercial Bank, I am Lee Manager.
Speaker2: Hello, Li Manager.
Speaker1: We noticed your company recently has a funding need, we have a special loan project now that can provide a 45,000 support loan, no collateral, quick disbursement.
Speaker2: Hmm, this sounds good, but I'm not familiar with loans.
Speaker1: No problem, this project is very simple. You just need to provide some basic company information, and we will review it in an hour.
Speaker2: What do I need to do?
Speaker1: Just click this link, fill out some info, and we'll process immediately.
Speaker2: Okay, let me try.
Speaker1: Great! Click on the link and you'll see a QR code. Scan it to download our app, it's more convenient to operate.
Speaker2: Okay, I'll go do it right away.",1,customer_service_impersonation,english,indica_indif,hello this is agricultural and commercial bank i am lee manager hello li manager we noticed your company recently has a funding need we have a special loan project now that can provide a 45 000 support loan no collateral quick disbursement hmm this sounds good but i m not familiar with loans no problem this project is very simple you just need to provide some basic company information and we will review it in an hour what do i need to do just click this link fill out some info and we ll process immediately okay let me try great click on the link and you ll see a qr code scan it to download our app it s more convenient to operate okay i ll go do it right away
"Speaker1: हैलो, आप यहाँ ले जाने के लिए भोजन आदेश कर सकते हैं?
Speaker2: हैलो, ठीक है, हम डिलीवरी सेवा प्रदान करते हैं, आप क्या आदेश देना चाहते हैं?
Speaker1: क्या आपके पास गोमांस फ्राइड चावल और मीठा और खट्टा सॉस के साथ सूअर की पसलियों है?
Speaker2: हाँ, हमारे पास यहाँ गोमांस फ्राइड चावल है, और मीठा और खट्टा सूअर की पसलियों भी बहुत लोकप्रिय हैं।
Speaker1: इन मेनू की कीमत कितनी है?
Speaker2: गोमांस फ्राइड चावल 30 युआन है, मीठा और खट्टा सूअर की पसलियों 45 युआन है।
Speaker1: ठीक है, इन दो मेनू को वितरित करने में कितना समय लगेगा?
Speaker2: आम तौर पर, आदेश देने के बाद हम तीस मिनट के भीतर डिलीवरी करते हैं, लेकिन यातायात की स्थिति के कारण विशिष्ट समय भिन्न हो सकता है।
Speaker1: क्या मैं अभी ऑर्डर कर सकता हूँ?
Speaker2: बेशक, मैं आदेश देने में आपकी मदद कर सकता हूँ. आपका पता क्या है?
Speaker1: पता ब्लू स्काई विला, नंबर 3, बिल्डिंग 2, इकाई 602 है।
Speaker2: ठीक है, आपका ऑर्डर रिकॉर्ड किया गया है, हम इसे जल्दी भेज देंगे. क्या आपको किसी और चीज के साथ मदद की ज़रूरत है?
Speaker1: अब उपलब्ध नहीं है, धन्यवाद.
Speaker2: आपका स्वागत है, यदि आपके कोई प्रश्न हैं, तो कृपया किसी भी समय हमसे संपर्क करें। अपने भोजन का आनंद लें!",0,none,hindi,indica_indif,हैलो आप यहाँ ले जाने के लिए भोजन आदेश कर सकते हैं हैलो ठीक है हम डिलीवरी सेवा प्रदान करते हैं आप क्या आदेश देना चाहते हैं क्या आपके पास गोमांस फ्राइड चावल और मीठा और खट्टा सॉस के साथ सूअर की पसलियों है हाँ हमारे पास यहाँ गोमांस फ्राइड चावल है और मीठा और खट्टा सूअर की पसलियों भी बहुत लोकप्रिय हैं। इन मेनू की कीमत कितनी है गोमांस फ्राइड चावल 30 युआन है मीठा और खट्टा सूअर की पसलियों 45 युआन है। ठीक है इन दो मेनू को वितरित करने में कितना समय लगेगा आम तौर पर आदेश देने के बाद हम तीस मिनट के भीतर डिलीवरी करते हैं लेकिन यातायात की स्थिति के कारण विशिष्ट समय भिन्न हो सकता है। क्या मैं अभी ऑर्डर कर सकता हूँ बेशक मैं आदेश देने में आपकी मदद कर सकता हूँ आपका पता क्या है पता ब्लू स्काई विला नंबर 3 बिल्डिंग 2 इकाई 602 है। ठीक है आपका ऑर्डर रिकॉर्ड किया गया है हम इसे जल्दी भेज देंगे क्या आपको किसी और चीज के साथ मदद की ज़रूरत है अब उपलब्ध नहीं है धन्यवाद आपका स्वागत है यदि आपके कोई प्रश्न हैं तो कृपया किसी भी समय हमसे संपर्क करें। अपने भोजन का आनंद लें
"Speaker1: हैलो, मैं छोटा मिंग हूँ, क्या आपका स्टोर यहाँ लेवरेज डिलीवर कर सकता है?
Speaker2: हैलो, क्या आप अपना सटीक पता निर्दिष्ट कर सकते हैं?
Speaker1: क्या आप इस पते पर डिलीवरी कर सकते हैं Xin Village Road No. 8?
Speaker2: बेशक, हम यहाँ डिलीवरी सेवा है. आप क्या आदेश देना चाहते हैं?
Speaker1: क्या मैं एक गोमांस फ्राइ और एक मीठा और खट्टा सूअर की पसलियों का आदेश दे सकता हूँ, कृपया?
Speaker2: ठीक है, एक हिस्से में गोमांस फ्राइ, एक हिस्से में मीठा और खट्टा सूअर की पसलियों, क्या आपको कुछ और चाहिए?
Speaker1: चलो एक और कटोरा लाल कबाब सूप जोड़ें।
Speaker2: ठीक है, गोमांस के एक हिस्से के फ्राइंग, एक हिस्से के मीठे और खट्टा सूअर की पसलियों, और एक हिस्से के लाल मिर्च और अंडे के सूप, जो कुल 36 युआन है।
Speaker1: ठीक है, मैं WeChat के माध्यम से भुगतान करेंगे, आप कृपया कर सकते हैं?
Speaker2: ठीक है, हम जल्दी से तैयारी करेंगे. लगभग 30 मिनट बाद, हम इसे वितरित करेंगे. अगर कोई बदलाव है, हम आप से पहले से संपर्क करेंगे.",0,none,hindi,indica_indif,हैलो मैं छोटा मिंग हूँ क्या आपका स्टोर यहाँ लेवरेज डिलीवर कर सकता है हैलो क्या आप अपना सटीक पता निर्दिष्ट कर सकते हैं क्या आप इस पते पर डिलीवरी कर सकते हैं xin village road no 8 बेशक हम यहाँ डिलीवरी सेवा है आप क्या आदेश देना चाहते हैं क्या मैं एक गोमांस फ्राइ और एक मीठा और खट्टा सूअर की पसलियों का आदेश दे सकता हूँ कृपया ठीक है एक हिस्से में गोमांस फ्राइ एक हिस्से में मीठा और खट्टा सूअर की पसलियों क्या आपको कुछ और चाहिए चलो एक और कटोरा लाल कबाब सूप जोड़ें। ठीक है गोमांस के एक हिस्से के फ्राइंग एक हिस्से के मीठे और खट्टा सूअर की पसलियों और एक हिस्से के लाल मिर्च और अंडे के सूप जो कुल 36 युआन है। ठीक है मैं wechat के माध्यम से भुगतान करेंगे आप कृपया कर सकते हैं ठीक है हम जल्दी से तैयारी करेंगे लगभग 30 मिनट बाद हम इसे वितरित करेंगे अगर कोई बदलाव है हम आप से पहले से संपर्क करेंगे
"Speaker1: హలో, మీరు ఎలా ఉన్నారు? నేను Xiao Lin, ఒక వాణిజ్య బ్యాంకు లో రుణ అధికారి, మరియు నేను మీరు ఒక గొప్ప రుణ ప్రాజెక్ట్ సిఫార్సు.
Speaker2: నేను ప్రస్తుతం ఈ అవసరం లేదు.
Speaker1: వావ్, ఈ రుణ వడ్డీ రేటు చాలా తక్కువగా ఉంది, మరియు విధానాలు చాలా సరళంగా ఉంటాయి, మీకు స్థిరమైన ఆదాయం ఉన్నంత కాలం, మీరు సులభంగా దాని కోసం దరఖాస్తు చేసుకోవచ్చు, మరియు ఇది మీ తాత్కాలిక నగదు ప్రవాహం సమస్యలను కూడా పరిష్కరించగలదు.
Speaker2: ఇది ఇప్పటికీ సాధ్యం అనిపిస్తుంది, కానీ నేను ఎలా ఖచ్చితంగా తెలుసు?
Speaker1: నేను ఒక సాధారణ బ్యాంకు ఉద్యోగిని మరియు ఈ ప్రాజెక్ట్ బ్యాంకింగ్ పర్యవేక్షక అధికారం ఆమోదం పొందింది. మీరు ఈ రుణ ప్రాజెక్ట్ యొక్క వివరాల గురించి మరింత తెలుసుకోవడానికి నేను మీకు పంపిన లింక్పై క్లిక్ చేయవచ్చు.
Speaker2: నేను బ్యాంకుకు నేరుగా సంప్రదించడానికి వెళ్ళవచ్చు?
Speaker1: వాస్తవానికి, ఈ లింక్లో మొదటి నెల వడ్డీ తగ్గింపు మరియు అదనపు రుణ మొత్తాన్ని పొందే అవకాశం వంటి అనేక డిస్కౌంట్ సమాచారం ఉంది, ఇవి బ్యాంకులో ప్రత్యక్ష సంప్రదింపులకు అందుబాటులో లేవు.
Speaker2: సరే, నేను దాని గురించి ఆలోచిస్తాను.
Speaker1: సరే, దయచేసి ఎప్పుడైనా నన్ను సంప్రదించండి, నా సంప్రదింపు సంఖ్య 13800138000, మీరు కూడా నా సంప్రదింపు సమాచారాన్ని చూడటానికి లింక్ క్లిక్ చేయవచ్చు.
Speaker2: సరే, ధన్యవాదాలు, నేను పరిగణలోకి ఉంటుంది.",1,telugu_telecom_fraud,telugu,indica_indif,హలో మీరు ఎలా ఉన్నారు నేను xiao lin ఒక వాణిజ్య బ్యాంకు లో రుణ అధికారి మరియు నేను మీరు ఒక గొప్ప రుణ ప్రాజెక్ట్ సిఫార్సు నేను ప్రస్తుతం ఈ అవసరం లేదు వావ్ ఈ రుణ వడ్డీ రేటు చాలా తక్కువగా ఉంది మరియు విధానాలు చాలా సరళంగా ఉంటాయి మీకు స్థిరమైన ఆదాయం ఉన్నంత కాలం మీరు సులభంగా దాని కోసం దరఖాస్తు చేసుకోవచ్చు మరియు ఇది మీ తాత్కాలిక నగదు ప్రవాహం సమస్యలను కూడా పరిష్కరించగలదు ఇది ఇప్పటికీ సాధ్యం అనిపిస్తుంది కానీ నేను ఎలా ఖచ్చితంగా తెలుసు నేను ఒక సాధారణ బ్యాంకు ఉద్యోగిని మరియు ఈ ప్రాజెక్ట్ బ్యాంకింగ్ పర్యవేక్షక అధికారం ఆమోదం పొందింది మీరు ఈ రుణ ప్రాజెక్ట్ యొక్క వివరాల గురించి మరింత తెలుసుకోవడానికి నేను మీకు పంపిన లింక్పై క్లిక్ చేయవచ్చు నేను బ్యాంకుకు నేరుగా సంప్రదించడానికి వెళ్ళవచ్చు వాస్తవానికి ఈ లింక్లో మొదటి నెల వడ్డీ తగ్గింపు మరియు అదనపు రుణ మొత్తాన్ని పొందే అవకాశం వంటి అనేక డిస్కౌంట్ సమాచారం ఉంది ఇవి బ్యాంకులో ప్రత్యక్ష సంప్రదింపులకు అందుబాటులో లేవు సరే నేను దాని గురించి ఆలోచిస్తాను సరే దయచేసి ఎప్పుడైనా నన్ను సంప్రదించండి నా సంప్రదింపు సంఖ్య 13800138000 మీరు కూడా నా సంప్రదింపు సమాచారాన్ని చూడటానికి లింక్ క్లిక్ చేయవచ్చు సరే ధన్యవాదాలు నేను పరిగణలోకి ఉంటుంది
"Speaker1: मैं छोटा ली हूँ क्या आपके रेस्तरां में शाकाहारी सेट भोजन है?
Speaker2: हैलो, छोटे ली, हम यहाँ कई सब्जी सेट भोजन है, आप अपने स्वाद के अनुसार चुन सकते हैं, आप मुझे एक विस्तृत परिचय देने की जरूरत है?
Speaker1: ठीक है, क्षमा करें.
Speaker2: कोई समस्या नहीं, हमारे पास शाकाहारी सेट मेनू का चयन है, जिसमें चार सीज़न के बीन्स, तोफू, मिक्स फ्राइड ग्रीन सब्जियां और एक सूप शामिल हैं, जिसकी कीमत 60 युआन है। इसके अलावा, हमारे पास एक लक्जरी शाकाहारी सेट मेनू है, जिसकी कीमत 100 युआन है, जिसमें विशेष स्वाद और एक मिठाई के साथ अधिक व्यंजन हैं।
Speaker1: क्या मैं कल शाम साढ़े छह बजे के लिए एक लक्जरी शाकाहारी सेट मेनू ऑर्डर कर सकता हूँ?
Speaker2: ज़रूर, मैं कल शाम 6:30 बजे आपके लिए जगह आरक्षित करूंगा. क्या आपको पुष्टि संदेश भेजने की ज़रूरत है?
Speaker1: ठीक है, क्षमा करें, मेरा फोन नंबर एक तीन पांच शून्य शून्य शून्य शून्य है।
Speaker2: ठीक है, मैं इसे रिकॉर्ड, बाद में मिलते हैं.
Speaker1: ठीक है, धन्यवाद, अलविदा.
Speaker2: अलविदा, फिर से आपका स्वागत है।",0,none,hindi,indica_indif,मैं छोटा ली हूँ क्या आपके रेस्तरां में शाकाहारी सेट भोजन है हैलो छोटे ली हम यहाँ कई सब्जी सेट भोजन है आप अपने स्वाद के अनुसार चुन सकते हैं आप मुझे एक विस्तृत परिचय देने की जरूरत है ठीक है क्षमा करें कोई समस्या नहीं हमारे पास शाकाहारी सेट मेनू का चयन है जिसमें चार सीज़न के बीन्स तोफू मिक्स फ्राइड ग्रीन सब्जियां और एक सूप शामिल हैं जिसकी कीमत 60 युआन है। इसके अलावा हमारे पास एक लक्जरी शाकाहारी सेट मेनू है जिसकी कीमत 100 युआन है जिसमें विशेष स्वाद और एक मिठाई के साथ अधिक व्यंजन हैं। क्या मैं कल शाम साढ़े छह बजे के लिए एक लक्जरी शाकाहारी सेट मेनू ऑर्डर कर सकता हूँ ज़रूर मैं कल शाम 6 30 बजे आपके लिए जगह आरक्षित करूंगा क्या आपको पुष्टि संदेश भेजने की ज़रूरत है ठीक है क्षमा करें मेरा फोन नंबर एक तीन पांच शून्य शून्य शून्य शून्य है। ठीक है मैं इसे रिकॉर्ड बाद में मिलते हैं ठीक है धन्यवाद अलविदा अलविदा फिर से आपका स्वागत है।
"Speaker1: హలో, మీరు ఎలా ఉన్నారు? నేను Xiao Wang, వ్యవసాయ మరియు వాణిజ్య బ్యాంకు యొక్క కస్టమర్ మేనేజర్. ఇటీవల మేము ఒక ప్రత్యేక డిస్కౌంట్ రుణ ఉత్పత్తిని ప్రారంభించాము. మీరు దాని గురించి మరింత తెలుసుకోవాలనుకుంటున్నారా?
Speaker2: రుణం? నేను ప్రస్తుతం నగదు కోసం చాలా కఠినంగా ఉన్నాను, నేను ఎలా దరఖాస్తు చేయాలి?
Speaker1: మా ఉత్పత్తి నగదు ప్రవాహం అవసరమయ్యే స్నేహితులకు ప్రత్యేకంగా అనుకూలంగా ఉంటుంది, మీరు మొదట మా అధికారిక అనువర్తనాన్ని డౌన్లోడ్ చేసుకోవచ్చు, నమోదు చేసుకోవచ్చు, ఆపై మీరు వివరణాత్మక సమాచారాన్ని చూడవచ్చు.
Speaker2: అధికారిక అప్లికేషన్? ఇది నిజమని నాకు ఎలా తెలుసు?
Speaker1: మీరు మా యాప్ను అన్ని ప్రధాన యాప్ స్టోర్లలో డౌన్లోడ్ చేసుకోవచ్చు అని మీరు భరోసా పొందవచ్చు. డౌన్లోడ్ చేసి నమోదు చేసిన తర్వాత, దయచేసి కొన్ని ప్రాథమిక సమాచారాన్ని పూరించండి, మరియు తదుపరి దశల ద్వారా మీకు మార్గనిర్దేశం చేయడానికి మేము ఒక నిపుణుడిని సంప్రదిస్తాము.
Speaker2: నేను ఏ పదార్థాలను సిద్ధం చేయాలి?
Speaker1: మీరు మీ గుర్తింపు పత్రాన్ని, ఫోన్ నంబర్ను, పని రుజువును సిద్ధం చేసి, ఈ పత్రాలను మా యాప్ ద్వారా సమర్పించాలి. మేము ఆమోదించిన తర్వాత, నిధులు నేరుగా మీ బ్యాంకు ఖాతాకు జమ చేయబడతాయి.
Speaker2: ఇది మంచి ధ్వని, నేను వెంటనే డౌన్లోడ్ చేస్తుంది.
Speaker1: అద్భుతం! డౌన్లోడ్ లేదా ఉపయోగం ప్రక్రియలో మీకు ఏవైనా సమస్యలు ఉంటే, దయచేసి నన్ను ఎప్పుడైనా సంప్రదించండి. నా సంప్రదింపు సంఖ్య 13700000000. శుభాకాంక్షలు!
Speaker2: సరే, మీ సహాయం ధన్యవాదాలు.",1,telugu_telecom_fraud,telugu,indica_indif,హలో మీరు ఎలా ఉన్నారు నేను xiao wang వ్యవసాయ మరియు వాణిజ్య బ్యాంకు యొక్క కస్టమర్ మేనేజర్ ఇటీవల మేము ఒక ప్రత్యేక డిస్కౌంట్ రుణ ఉత్పత్తిని ప్రారంభించాము మీరు దాని గురించి మరింత తెలుసుకోవాలనుకుంటున్నారా రుణం నేను ప్రస్తుతం నగదు కోసం చాలా కఠినంగా ఉన్నాను నేను ఎలా దరఖాస్తు చేయాలి మా ఉత్పత్తి నగదు ప్రవాహం అవసరమయ్యే స్నేహితులకు ప్రత్యేకంగా అనుకూలంగా ఉంటుంది మీరు మొదట మా అధికారిక అనువర్తనాన్ని డౌన్లోడ్ చేసుకోవచ్చు నమోదు చేసుకోవచ్చు ఆపై మీరు వివరణాత్మక సమాచారాన్ని చూడవచ్చు అధికారిక అప్లికేషన్ ఇది నిజమని నాకు ఎలా తెలుసు మీరు మా యాప్ను అన్ని ప్రధాన యాప్ స్టోర్లలో డౌన్లోడ్ చేసుకోవచ్చు అని మీరు భరోసా పొందవచ్చు డౌన్లోడ్ చేసి నమోదు చేసిన తర్వాత దయచేసి కొన్ని ప్రాథమిక సమాచారాన్ని పూరించండి మరియు తదుపరి దశల ద్వారా మీకు మార్గనిర్దేశం చేయడానికి మేము ఒక నిపుణుడిని సంప్రదిస్తాము నేను ఏ పదార్థాలను సిద్ధం చేయాలి మీరు మీ గుర్తింపు పత్రాన్ని ఫోన్ నంబర్ను పని రుజువును సిద్ధం చేసి ఈ పత్రాలను మా యాప్ ద్వారా సమర్పించాలి మేము ఆమోదించిన తర్వాత నిధులు నేరుగా మీ బ్యాంకు ఖాతాకు జమ చేయబడతాయి ఇది మంచి ధ్వని నేను వెంటనే డౌన్లోడ్ చేస్తుంది అద్భుతం డౌన్లోడ్ లేదా ఉపయోగం ప్రక్రియలో మీకు ఏవైనా సమస్యలు ఉంటే దయచేసి నన్ను ఎప్పుడైనా సంప్రదించండి నా సంప్రదింపు సంఖ్య 13700000000 శుభాకాంక్షలు సరే మీ సహాయం ధన్యవాదాలు
"Speaker1: Hello, are you Li teacher?
Speaker2: Who are you?
Speaker1: Hello, I am a loan officer at Hua Xia Bank, I see that you have recently searched for loan information on our website, do you have any financial needs that I can help with?
Speaker2: Oh, really? I do need some cash flow.
Speaker1: Great, we have a special loan product that's perfect for you, no collateral, low interest rate, fast approval, you can download our official app, fill out some basic info, and we'll have a specialist serve you.
Speaker2: Do you want to download the app?
Speaker1: Yes, after downloading the app, you can easily understand the loan details, and if you have any questions, you can directly contact us in the app, which is very convenient.
Speaker2: Okay, how do I download it?
Speaker1: It's very simple. You can click on the link I send to you to download our official app. After downloading, please use this phone number to register, so we can provide you with service more quickly.
Speaker2: Okay, let me try.",1,customer_service_impersonation,english,indica_indif,hello are you li teacher who are you hello i am a loan officer at hua xia bank i see that you have recently searched for loan information on our website do you have any financial needs that i can help with oh really i do need some cash flow great we have a special loan product that s perfect for you no collateral low interest rate fast approval you can download our official app fill out some basic info and we ll have a specialist serve you do you want to download the app yes after downloading the app you can easily understand the loan details and if you have any questions you can directly contact us in the app which is very convenient okay how do i download it it s very simple you can click on the link i send to you to download our official app after downloading please use this phone number to register so we can provide you with service more quickly okay let me try
"Speaker1: हैलो, आप कैसे हैं?
Speaker2: हैलो, क्या मैं कुछ मदद कर सकता हूँ?
Speaker1: क्या आपके पास इस दुकान में कोई शाकाहारी विकल्प है?
Speaker2: हाँ, हमारे पास यहाँ बहुत सारी सब्जियां हैं, जैसे कि फ्राइडेड सब्जियां और फ्राइडेड टोफू, क्या आपके पास किसी विशेष स्वाद की आवश्यकता है?
Speaker1: कोई विशिष्ट आवश्यकताएं नहीं, बस कुछ सरल खाना चाहते हैं।
Speaker2: ठीक है, मैं आपको सलाह देता हूं कि आप हमारी फ्राई सब्जियों और तोफू का प्रयास करें, दोनों बहुत ताजा और स्वादिष्ट हैं।
Speaker1: तुम लोग 9 बजे अपना व्यवसाय शुरू करते हो?
Speaker2: हम सुबह 10 बजे खुलते हैं और शाम 9 बजे बंद होते हैं।
Speaker1: ठीक है, मैं दोपहर बारह पर था, मैं कर सकते हैं?
Speaker2: निश्चित रूप से, ठीक बारह बजे, मैं आपके लिए एक जगह तैयार करूंगा।",0,none,hindi,indica_indif,हैलो आप कैसे हैं हैलो क्या मैं कुछ मदद कर सकता हूँ क्या आपके पास इस दुकान में कोई शाकाहारी विकल्प है हाँ हमारे पास यहाँ बहुत सारी सब्जियां हैं जैसे कि फ्राइडेड सब्जियां और फ्राइडेड टोफू क्या आपके पास किसी विशेष स्वाद की आवश्यकता है कोई विशिष्ट आवश्यकताएं नहीं बस कुछ सरल खाना चाहते हैं। ठीक है मैं आपको सलाह देता हूं कि आप हमारी फ्राई सब्जियों और तोफू का प्रयास करें दोनों बहुत ताजा और स्वादिष्ट हैं। तुम लोग 9 बजे अपना व्यवसाय शुरू करते हो हम सुबह 10 बजे खुलते हैं और शाम 9 बजे बंद होते हैं। ठीक है मैं दोपहर बारह पर था मैं कर सकते हैं निश्चित रूप से ठीक बारह बजे मैं आपके लिए एक जगह तैयार करूंगा।
"Speaker1: Hello, how are you?
Speaker2: Hello
Speaker1: I'm Zhang, I'm currently handling your order issue, your package was lost during transportation, we need to give you a refund, have you recently received such a notice?
Speaker2: Really? I didn't receive any notification. What should I do?
Speaker1: That's it, we found out later and immediately processed it, for your convenience, you need to download our company's official app, which can help you handle refund issues more quickly.
Speaker2: Okay, how do I download it?
Speaker1: You can search for our name in the mobile app store, download and install it, and I will give you a verification code. You can input the verification code to complete the verification, and then we will refund the money to your account.
Speaker2: Okay, I'll go download it now.
Speaker1: Okay, after you download and install, just let me know and I'll send you the verification code right away.
Speaker2: Okay, thank you.",1,customer_service_impersonation,english,indica_indif,hello how are you hello i m zhang i m currently handling your order issue your package was lost during transportation we need to give you a refund have you recently received such a notice really i didn t receive any notification what should i do that s it we found out later and immediately processed it for your convenience you need to download our company s official app which can help you handle refund issues more quickly okay how do i download it you can search for our name in the mobile app store download and install it and i will give you a verification code you can input the verification code to complete the verification and then we will refund the money to your account okay i ll go download it now okay after you download and install just let me know and i ll send you the verification code right away okay thank you
"Speaker1: Hello, how are you?
Speaker2: Hey, say
Speaker1: Hello, this is the customer service of the agricultural project, we have a very good investment project recently, do you want to know more?
Speaker2: Sure, tell me.
Speaker1: This project is especially for high-quality customers, with monthly revenue reaching 10%, are you interested in learning more?
Speaker2: Is it really that high of a return?
Speaker1: It's absolutely true, but this project is only for a limited time, so you need to decide quickly. You can first invest a small amount of money to try it out and experience our service.
Speaker2: How do I operate it?
Speaker1: You can click on the link I sent you, download our exclusive app, and follow the instructions to use it.
Speaker2: Okay, let me try.",1,customer_service_impersonation,english,indica_indif,hello how are you hey say hello this is the customer service of the agricultural project we have a very good investment project recently do you want to know more sure tell me this project is especially for high quality custome <amount> with monthly revenue reaching 10 are you interested in learning more is it really that high of a return it s absolutely true but this project is only for a limited time so you need to decide quickly you can first invest a small amount of money to try it out and experience our service how do i operate it you can click on the link i sent you download our exclusive app and follow the instructions to use it okay let me try
"Speaker1: मैं समुदाय का निवासी हूँ, और मैं पूछना चाहता हूँ कि क्या संपत्ति प्रबंधन मुझे मेरे पानी पाइप समस्या के साथ मदद कर सकते हैं?
Speaker2: हैलो, बेशक, कौन सी इमारत और कौन सी इकाई आपका घर है?
Speaker1: मैं अपार्टमेंट 2, इकाई 3, कमरे 402 में रहते हैं।
Speaker2: ठीक है, मैं इसे नोट कर दूँगा. क्या आप मुझे अपने घर का फोन नंबर बता सकते हैं, ताकि हम संपर्क में रह सकें?
Speaker1: मेरा घर का फोन नंबर 6789123 है।
Speaker2: ठीक है, 67890123, मैंने इसे नोट किया है. हम जल्दी से एक मरम्मत करने के लिए व्यवस्था करेगा के लिए आकर यह जाँच करने के लिए.
Speaker1: आप लगभग कब पहुंचेंगे?
Speaker2: सामान्य तौर पर, हम एक रखरखाव तकनीशियन को दो घंटे के भीतर आपके घर आने की व्यवस्था करेंगे। हम आपको समय की पुष्टि करने के लिए अग्रिम रूप से फोन करेंगे।
Speaker1: ठीक है, यह सब तुम्हारे लिए है.
Speaker2: कोई समस्या नहीं, यह वही है जो हमें करना चाहिए। यदि कोई अन्य समस्याएं हैं, तो कृपया किसी भी समय हमसे संपर्क करने के लिए स्वतंत्र महसूस करें।",0,none,hindi,indica_indif,मैं समुदाय का निवासी हूँ और मैं पूछना चाहता हूँ कि क्या संपत्ति प्रबंधन मुझे मेरे पानी पाइप समस्या के साथ मदद कर सकते हैं हैलो बेशक कौन सी इमारत और कौन सी इकाई आपका घर है मैं अपार्टमेंट 2 इकाई 3 कमरे 402 में रहते हैं। ठीक है मैं इसे नोट कर दूँगा क्या आप मुझे अपने घर का फोन नंबर बता सकते हैं ताकि हम संपर्क में रह सकें मेरा घर का फोन नंबर 6789123 है। ठीक है 67890123 मैंने इसे नोट किया है हम जल्दी से एक मरम्मत करने के लिए व्यवस्था करेगा के लिए आकर यह जाँच करने के लिए आप लगभग कब पहुंचेंगे सामान्य तौर पर हम एक रखरखाव तकनीशियन को दो घंटे के भीतर आपके घर आने की व्यवस्था करेंगे। हम आपको समय की पुष्टि करने के लिए अग्रिम रूप से फोन करेंगे। ठीक है यह सब तुम्हारे लिए है कोई समस्या नहीं यह वही है जो हमें करना चाहिए। यदि कोई अन्य समस्याएं हैं तो कृपया किसी भी समय हमसे संपर्क करने के लिए स्वतंत्र महसूस करें।
"Speaker1: हे, क्या आपके परिवार के तले हुए चावल से कुछ अवशेष हैं?
Speaker2: आप अभी भी वहाँ हैं? आप कितने sheets चाहते हैं?
Speaker1: क्या आप मुझे दो प्रतियां ला सकते हैं, ठीक है?
Speaker2: क्या आप हमारे स्ट्रॉबेरी शॉर्टकेक और तिरमिसू का प्रयास करना चाहते हैं?
Speaker1: चलो एक tiramisu, धन्यवाद.
Speaker2: ठीक है, एक भाग तिरमिसू, दो भाग तले हुए चावल, जो कुल 120 युआन है, क्या आपको डिलीवरी की जरूरत है?
Speaker1: कृपया Yangguang Xiǎozhōng Sān hào lóu Èr zhōu èr shì को वितरित करें।
Speaker2: ठीक है, आने में लगभग चालीस मिनट लगेंगे, आपका फ़ोन नंबर क्या है ताकि मैं आपको फोन कर सकूं?
Speaker1: फोन नंबर 1390000000 है, धन्यवाद।
Speaker2: ठीक है, बस एक मिनट प्रतीक्षा करो. मैं तुम्हें जब मैं पहुँचता हूँ. अलविदा.
Speaker1: अलविदा. धन्यवाद. अलविदा.",0,none,hindi,indica_indif,हे क्या आपके परिवार के तले हुए चावल से कुछ अवशेष हैं आप अभी भी वहाँ हैं आप कितने sheets चाहते हैं क्या आप मुझे दो प्रतियां ला सकते हैं ठीक है क्या आप हमारे स्ट्रॉबेरी शॉर्टकेक और तिरमिसू का प्रयास करना चाहते हैं चलो एक tiramisu धन्यवाद ठीक है एक भाग तिरमिसू दो भाग तले हुए चावल जो कुल 120 युआन है क्या आपको डिलीवरी की जरूरत है कृपया yangguang xiǎozhōng sān hào lóu èr zhōu èr shì को वितरित करें। ठीक है आने में लगभग चालीस मिनट लगेंगे आपका फ़ोन नंबर क्या है ताकि मैं आपको फोन कर सकूं फोन नंबर 1390000000 है धन्यवाद। ठीक है बस एक मिनट प्रतीक्षा करो मैं तुम्हें जब मैं पहुँचता हूँ अलविदा अलविदा धन्यवाद अलविदा
"Ji namaskar Aapke father ko accident ho gaya hai. Turant 50,000 bhej dijiye hospital ke liye.",1,amazon,hinglish,indian_cyber_scam_10k,ji namaskar aapke father ko accident ho gaya hai turant 50 000 bhej dijiye hospital ke liye
